id,sentence,isIssue,isAlternative,isPro,isCon,isDecision,,
1041,"I, too, was hoping to avoid calcSimilarity if raw is true, but I think we need it to calculate the boost.",0,1,1,0,0,,
1042,Let me know if I'm missing something.,0,0,0,0,0,,
1043,The bug in the original code was that FilteredTermsEnum sets minSimilarity to 0 when the user-specified minSimilarity is >= 1.0f.,1,0,0,0,0,,
1044,"So, in SlowFuzzyTermsEnum, similarity (unless it was Float.NEGATIVE_INFINITY) was typically > minSimilarity no matter its value.",1,0,0,0,0,,
1045,"In other words, when the client code made the call with minSimilarity >=1.0f, that value was correctly recorded in maxEdits, but maxEdits wasn't the determining factor in whether SlowFuzzyTerms accepted a term.",1,0,0,0,0,,
1046,Doing an explicit levenshtein calculation here sort of defeats the entire purpose of having levenshtein automata at all!,0,1,0,1,0,,
1047,"I, too, was hoping to avoid calcSimilarity if raw is true, but I think we need it to calculate the boost.",0,1,1,0,0,,
1048,Let me know if I'm missing something.,0,0,0,0,0,,
1049,"Ahh, you're right ...",0,0,1,0,0,,
1050,I missed that.,0,0,0,0,0,,
1051,OK.,0,0,0,0,0,,
1052,The bug in the original code was that FilteredTermsEnum sets minSimilarity to 0 when the user-specified minSimilarity is >= 1.0f.,1,0,0,0,0,,
1053,"So, in SlowFuzzyTermsEnum, similarity (unless it was Float.NEGATIVE_INFINITY) was typically > minSimilarity no matter its value.",1,0,0,0,0,,
1054,"In other words, when the client code made the call with minSimilarity >=1.0f, that value was correctly recorded in maxEdits, but maxEdits wasn't the determining factor in whether SlowFuzzyTerms accepted a term.",1,0,0,0,0,,
1055,"Oh, I see: FuzzyTermsEnum does this in its ctor, and SlowFuzzyTermsEnum extends that.",0,0,0,0,0,,
1056,Now I understand the bug ... thanks.,0,0,0,0,0,,
1057,Doing an explicit levenshtein calculation here sort of defeats the entire purpose of having levenshtein automata at all!,0,1,0,1,0,,
1058,"But this fix only applies in cases (edit distance > 2) where automaton's don't, I think?",0,0,0,1,0,,
1059,(The fixes are to LinearFuzzyTermsEnum).,0,0,0,0,0,,
1060,"Robert,
I agree that it appears to, but if you want a distance > 2, the current levenshtein automaton doesn't allow that (http://blog.mikemccandless.com/2011/03/lucenes-fuzzyquery-is-100-times-faster.html?showComment=1303598602291#c3051732466052117784).",0,0,1,1,0,,
1061,The classic QueryParser silently converts distances > 2 to 2.,0,0,0,1,0,,
1062,"If I understand SlowFuzzyQuery correctly, it uses the levenshtein automaton for distances <= 2, but it runs brute force if the distance is > 2.",1,0,0,0,0,,
1063,My personal preference would be to undeprecate SlowFuzzyQuery (certainly leave it in the sandbox) because it offers a capability that the current levenshtein automaton doesn't.,0,1,1,0,0,,
1064,"In cases where the indices are very large, it wouldn't make sense to expose distance > 2 capability; but on small to medium indices, there are use cases that require it.",0,0,1,1,0,,
1065,Updated patch.,0,0,0,0,1,,
1066,Added short circuits to avoid calculating similarity when not necessary.,0,1,1,0,0,,
1067,Corrected term.length to text.length in calcSimilarity call.,0,1,0,0,0,,
1068,Activated old tests that test for edit distance matches where the edit distances are greater than the query term length.,0,1,0,0,0,,
1069,"Thanks Tim, new patch looks great!",0,0,1,0,0,,
1070,Thanks Tim!,0,0,0,0,0,,
1071,"Mike,
  Thank you for your feedback and quick response!",0,0,0,0,0,,
1072,Bulk close resolved 4.4 issues,0,0,0,0,1,,
1073,patch.,0,1,0,0,0,,
1074,looks good!,0,0,1,0,0,,
1075,"New patch, added a test case, and fixed PSDP to detect if you try to snapshot/release when it's not being used by an IW ...",0,1,0,0,0,,
1076,I think it's ready.,0,0,1,0,0,,
1077,+1!,0,0,1,0,0,,
1078,"[trunk commit] mikemccand
http://svn.apache.org/viewvc?view=revision&revision=1478726
LUCENE-4976: use single file to hold PersistentSnapshotDeletionPolicy state on disk",0,0,0,0,0,,
1079,"[branch_4x commit] mikemccand
http://svn.apache.org/viewvc?view=revision&revision=1478730
LUCENE-4976: use single file to hold PersistentSnapshotDeletionPolicy state on disk",0,0,0,0,0,,
1080,"[branch_4x commit] mikemccand
http://svn.apache.org/viewvc?view=revision&revision=1478854
LUCENE-4976: fix Solr IndexDeletionPolicy impls to handle empty commits onInit",0,0,0,0,0,,
1081,"[trunk commit] mikemccand
http://svn.apache.org/viewvc?view=revision&revision=1478855
LUCENE-4976: fix Solr IndexDeletionPolicy impls to handle empty commits onInit",0,0,0,0,0,,
1082,"[trunk commit] mikemccand
http://svn.apache.org/viewvc?view=revision&revision=1479394
LUCENE-4976: add missing sync / delete old save files",0,0,0,0,0,,
1083,"[branch_4x commit] mikemccand
http://svn.apache.org/viewvc?view=revision&revision=1479395
LUCENE-4976: add missing sync / delete old save files",0,0,0,0,0,,
1084,Bulk close resolved 4.4 issues,0,0,0,0,1,,
1086,facet collections have IntIterator interface.,0,1,1,0,0,,
1087,And so the method should be something like IntIterator getChildren(int ordinal)?,0,1,0,0,0,,
1088,"I don't know much about IntIterator, but I surmise it'll do good enough.",0,1,1,0,0,,
1089,Added TaxoReader.getChildren(int ordinal) and corresponding test.,0,1,0,0,0,,
1090,"I also migrated PrintTaxonomyStats to use getChildren, which removed all mentions of ParallelTaxonomyArrays from it.",0,1,0,0,0,,
1091,Shouldn't next() throw NoSuchElementException if child is already INVALID_ORDINAL?,1,0,0,0,0,,
1092,"It shouldn't ever return INVALID_ORDINAL, right?",1,0,0,0,0,,
1093,"Ie, caller screwed up and called next w/o calling hasNext first.",1,0,0,0,0,,
1094,"I looked at other IntIterator impls and none throw NoSuchElementException, so I thought it's best to follow.",0,0,1,0,0,,
1095,"Also, since it returns ordinals, it's kind of ok to return INVALID_ORDINAL.",0,0,1,0,0,,
1096,I wished that we had a simple IntIterator interface with only next() for this case...,0,1,0,0,0,,
1097,I don't mind throwing it though.,0,0,1,0,0,,
1098,What do you think?,0,0,0,0,0,,
1099,"Or we could return a not-Java-iterator, that just has int next() that returns INVALID_ORDINAL when it's done...",0,1,0,0,0,,
1100,"Woops, our comments crossed...",0,0,0,0,0,,
1101,"I wished that we had a simple IntIterator interface with only next() for this case...
+1, I think that's best.",0,0,1,0,0,,
1102,"I wanted to avoid introducing another class (facet collections already use this primitive IntIterator), but maybe a ChildrenIterator with next() is simplest.",0,1,1,1,0,,
1103,I'll look into it.,0,0,0,0,0,,
1104,Patch with ChildrenIterator,0,1,0,0,0,,
1105,"+1, thanks Shai!",0,0,1,0,0,,
1106,"[trunk commit] shaie
http://svn.apache.org/viewvc?view=revision&revision=1464730
LUCENE-4897: add a sugar API for traversing categories",0,0,0,0,0,,
1107,"[branch_4x commit] shaie
http://svn.apache.org/viewvc?view=revision&revision=1464743
LUCENE-4897: add a sugar API for traversing categories",0,0,0,0,0,,
1108,Committed to trunk and 4x.,0,0,0,0,1,,
1109,Closed after release.,0,0,0,0,1,,
1085,"I think that we should use a primitive iterator, e.g.",0,1,0,0,0,,
1110,"Here's a preliminary patch, implementing UninvertedFilterReader and cutting over DocTermOrdsRangeFilter to use it.",0,1,0,0,0,,
1111,"Some questions:

which package should this stuff be in?",1,0,0,0,0,,
1112,"FieldCache is in o.a.l.search, and the reader is in o.a.l.index.",1,0,0,0,0,,
1113,there are a bunch of FieldCache-specific queries and filters.,1,0,0,0,0,,
1114,Can these just be reworked to be DV-specific instead?,0,1,0,0,0,,
1115,"can we consolidate the various Ints, Floats, Shorts etc FieldCache interfaces into NumericDocValues?",0,1,0,0,0,,
1116,this still uses the global FieldCache.,0,0,0,0,0,,
1117,Should the caches be moved to the readers instead?,0,1,0,0,0,,
1118,"But I assume the plan is to remove aol.search.FieldCache entirely
I wasn't going to initially - just make it package private.",0,1,0,0,0,,
1119,"But thinking about it, can we just put a map of fieldnames->XXXDocValues in a threadlocal on UninvertingFilterReader (like on SegmentCoreReaders)?",0,1,0,0,0,,
1120,That makes things a lot cleaner.,0,0,1,0,0,,
1121,"We'd need a way to purge the map, though.",1,0,0,0,0,,
1122,"Maybe we should make a branch for this
Having just spent an hour or so trying to cut things over, yes, that's probably a good idea   It touches a lot of the codebase.",0,0,1,0,0,,
1123,Should simplify things like SortField a lot though.,0,0,1,0,0,,
1124,"
I was wondering about how to do this.",1,0,0,0,0,,
1125,"We could add an optional Map<String, DocValuesType> parameter to the UFR constructor - if it's absent, then you can uninvert any field you like, at the risk of fieldcache-insanity.",0,1,0,1,0,,
1126,Why allow this?,0,0,0,0,0,,
1127,I don't think we should do this.,0,0,0,1,0,,
1128,it also prevents it from working with anything that checks fieldinfos.,0,0,0,1,0,,
1129,Maybe for the moment we should just get FieldCache moved into UFR and worry about passing CheckIndex in another issue?,0,1,0,0,0,,
1130,Unless you think that we'll end up having to make major changes if we don't build this in from the beginning.,0,0,0,1,0,,
1131,"I'm new to a lot of this part of the codebase, so all advice is very welcome here
I think its a pretty big deal that a filterreader pass checkindex, otherwise its corrupt, and will behave in a corrupt way.",1,0,0,0,0,,
1132,there is also nothing to prevent someone from calling IW.addIndexes(IR) with it and making a truly corrupt index.,1,0,0,0,0,,
1133,"I'm willing to budge on this though, if we want to add this filterreader that doesnt pass checkindex, its ok to me as long as IndexWriter.addIndexes itself internally calls checkIndex on the incoming filterreader to prevent corruption.",0,1,1,0,0,,
1134,"New patch, copying the uninvert logic from FieldCacheImpl into a new Uninverter class (I haven't worked out how to implement the NumericDocValues uninverter yet - pointers welcome), adding a cache to the UninvertingFilterReader itself and checking uninversions against a map of fieldnames to DocValuesTypes passed in as a constructor argument.",0,1,0,0,0,,
1135,"New patch, with a NumericDocValues uninverter.",0,1,0,0,0,,
1136,Also a basic test.,0,1,0,0,0,,
1137,NumericDocValues doesn't work with 32-bit values yet (the test for IntField fails),"issue, alternative",1,1,0,0,0,
1138,Something that will uninvert a LongField or DoubleField into a NumericDocValues representation.,1,0,0,0,0,,
1139,"OK, here's a patch that attempts to solve the problem of 32-bit vs 64-bit numeric values.",0,1,0,0,0,,
1140,"I don't really like it, but it seems to work, so it's a start.",0,0,1,1,0,,
1141,Users of UninvertedFilterReader have to specify up-front the width of numeric fields they wish to uninvert.,0,1,0,0,0,,
1142,"This is hacky for any number of reasons, not the least of which is I have to define a whole new set of DocValuesTypes on Uninverter, which is a lot less elegant than just using the existing FieldInfo ones.",0,0,0,1,0,,
1143,"There doesn't seem to be a good way of detecting this at uninvert-time from the FieldInfo data, though.",1,0,0,0,0,,
1144,"We could assume 64-bit values and fall back to 32-bit if we encounter an exception, but I worry that we're getting a performance hit here for every 32-bit field.",0,1,0,1,0,,
1145,"Alan i didnt look closely, but could GrowableWriter be used to avoid the hack?",0,1,0,0,0,,
1146,that way you only take up space relevant to the bits you are actually using...,0,0,1,0,0,,
1147,Actually I've convinced myself that checking for a NumberFormatException is a better way of doing this...,0,1,1,0,0,,
1148,could GrowableWriter be used to avoid the hack?,0,1,0,0,0,,
1149,"I don't think so, because this is to do with reading the already-indexed bytes and converting them back to longs or ints.",0,0,0,1,0,,
1150,Unless I've got the wrong end of the stick here.,0,0,0,0,0,,
1151,Attached a patch that adds an inner class IntIterator that is consistent with the contract of a java.util.Iterator but next() returns a primitive int.,0,1,0,0,0,,
1152,I tested basic expected usage.,0,0,0,0,0,,
1153,"I figured being close to a standard iterator would be more familiar/friendly, although if it worked similar to DocIdSetIterator it would be faster since the caller would check for the sentinal value instead of calling hasNext() (which wouldn't exist).",0,1,1,0,0,,
1154,"I forgot to make the methods public, which I'll fix when it gets committed.",0,1,0,0,0,,
1155,I don't think we need to mimic java's Iterator?,0,0,0,0,0,,
1156,"Ie, it's fine to have only next()...
Also, the iterator is wrong if a rehash happens right?",0,0,0,1,0,,
1157,"Can you add to the javadocs that the set should not be modified while the iterator is in use, except using the iterator's remove method (like Java's HashMap)?",0,1,0,0,0,,
1158,Mike: sounds good.,0,0,1,0,0,,
1159,But you know what?,0,0,0,0,0,,
1160,"Iteration by the client code on this data structure is actually so darned easy; maybe this set iterator isn't really needed after all, or could be supplied with a comment so it's clear how to do it.",0,1,1,0,0,,
1161,"SentinalIntSet set = ...
for (int v : set.keys) {
  if (v == set.emptyVal)
    continue;
  //use v...
}


piece-o-cake",0,1,0,0,0,,
1162,"maybe this set iterator isn't really needed after all
+1",0,0,1,0,0,,
1163,So instead of adding to the API I decided to enhance the documentation to make it more clear how to use this class.,0,1,0,0,1,,
1164,"(attached)
Of note I added a warning of the potential unsuitability of the lack of hashing of the key.",0,1,0,0,0,,
1165,"I committed better javadocs, including sample code to iterate the values.",0,0,0,0,1,,
1166,Closing issue as won't fix (for now).,0,0,0,0,1,,
1167,"If at some point we want an iterator, the patch is here and it can be re-considered.",0,1,0,0,0,,
1168,Closed after release.,0,0,0,0,1,,
1205,"
Should we create a branch.",0,0,0,0,0,,
