@relation rationale
@attribute sentence string
@attribute isIssue {0,1}
@attribute isAlternative {0,1}
@attribute isPro {0,1}
@attribute isCon {0,1}
@attribute isDecision {0,1}
@data
"So, for anyone wandering by Launchpad trying to figure out how to get your VMWare view to work with your keycard, as well as the fixes above to opensc and the symlink, you'll probably want to get this .deb too that was yanked from ubuntu :/",0,1,1,0,0
'A followup.',0,0,0,0,0
'The most recent server update broke the 4.5 open client.',1,0,0,0,0
'Good news, there *is* a 64 bit 5.0 linux client.',0,1,1,0,0
'The trick is, it is not (yet) available in ubuntu package management, although apparently this will change soon.',0,0,1,1,0
'Also, this 5.0 client seems to still require the symlink fix, and the upstream opensc changes, so the rest of this bug still applies.',1,0,0,0,0
'The link given above does not work any longer.',0,0,0,0,0
'The description can be found under https://code.google.com/p/stardict-3/issues/detail?id=37',0,0,0,0,0
'sorry, affected is 3.0.2-4',1,0,0,0,0
"A possible workaround is the use of 3.0.5, the source is available now at http://sourceforge.net/projects/stardict-4/files/3.0.5/ It was possible to  build first the lib's and then the tools (see also https://code.google.com/p/stardict-3/wiki/Building#Ubuntu).",0,1,0,0,0
'The resulting stardict.tools worked fine and can handle duplicate keys - so now I can create my own dictionaries again.',0,1,1,0,0
'Would be fine, if the latest version will be used for the next Ubuntu-version ;-)',0,1,1,0,0
"I've been using stardict-tools with my backported patch for issue37.",0,0,0,0,0
'I think it should be backport to current version in ubuntu.',0,0,0,0,1
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'An attached patch is back-ported from a  git commit to fix issue37;\nhttps://code.google.com/p/stardict-3/source/diff?spec=svn7dd38f09f1b9b85eabb9dcd91ce6e282926e8875&old=f06c2a78b0ab51ddaa78da81f9963f9ba0ac1b9d&r=7dd38f09f1b9b85eabb9dcd91ce6e282926e8875&format=unidiff&path=%2Ftools%2Fsrc%2Flibtabfile.cpp\nUpstream developer make a huge changeset and no description for issue number which  distro maintainer feel difficult to find fix.',0,1,0,0,0
':-',0,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'I have exact the same issue.',1,0,0,0,0
"Ubuntu Server 14.04.1 LTS\nhaveged 1.7c-1 (amd64)\nkernel 3.13.0-40-generic (64-bit)\nAs workaround I've set it to 3072, which works fine.",0,1,1,0,0
'Same on 14.04 with haveged 1.9.1 and 3.19.0-31-generic #36~14.04.1-Ubuntu kernel.',1,0,0,0,0
'4067 is a maximum.',0,0,0,0,0
'This also affects me.',1,0,0,0,0
"It's 2016, still no changes, it seems.",0,0,0,0,0
'- Ubuntu 14.04.4 LTS (Server) (32-bit i686)\n\xa0- haveged 1.7c-1\n\xa0- 4067 entropy_avail, 4096 poolsize\n\xa0- 4.2.0-27-generic',0,0,0,0,0
'note: same bug reported here:\nhttps://bugs.debian.org/cgi-bin/bugreport.cgi?bug=740117',1,0,0,0,0
'Hi,\nThere is a possible race condition with the device file and the select command.',1,0,0,0,0
'We have had a very sketchy attempt at a fix at ( this is not a\ncomplete fix as much as working with the observed issue ):\nhttps://github.com/Openand-I/haveged/tree/oi\nThe main changes can be summarized as:\nGeneric Linux based OS:\n- Create a new random device at /dev/entropy/random to mitigate\npossible file based locking issues\n- Simply restrict write_wakeup_threshold to 4064 in the code itself.',0,1,0,1,0
'- Change select to epoll.',0,1,0,0,0
'This has the added advantage of blocking\ntill there is any actual entropy depletion, immediately replenishing\nthe pool upon every use.',0,0,1,0,0
'It therefore does not loop when no entropy is\nrequired.',0,0,1,0,0
'- Two epolls, one for reading and one for writing.',0,1,0,0,0
'- Overflowing the pool with an extra byte.',0,1,0,0,0
'There is some strange\nreasoning behind this as it kinda sorta releases the entropy gathered\nby the kernel till time.',0,0,0,1,0
'Android specific:\n- Sleep upon device sleep\n- Every 4 hours, a simple touch to the threshold parameters file again\nkinda sorta feels like releases entropy gathered by kernel till time.',1,0,0,0,0
"This can possibly be solved in Linux ( which doesn't sleep ) by\nsetting read_wakeup_threshold to 8.",0,1,1,0,0
'Works excellent.',0,0,1,0,0
'Verified using strace.',0,0,1,0,0
'There some very distinct usability improvements on both Android and\nLinux, including GUI responsiveness and network connectivity due to\nfaster random number generation.',0,0,1,0,0
'Will almost certainly help virtual\nmachines too as they are entropy starved.',0,0,1,0,0
'Invited author to take a look at this.',0,0,0,0,0
'There is still the problem of a very slow (u)random device that slows\nthe entire Linux ecosystem down.',1,0,0,0,0
'It is recommended instead to replace\nthe (u)random device according to the fortuna ( at least 5x faster )\npatch at:\nhttp://jlcooke.ca/random\nThanks.',0,1,0,0,0
'Hi,\nThis has been fixed, along with a number of other issues, in the Debian package.',0,0,0,0,0
'I attached the relevant patch, but you might want to consider tracking the upstream Debian package.',0,1,0,0,0
'Best,\n\xa0\xa0nicoo',0,0,0,0,0
'PS: The solved issues include launchpad bugs #1540978 (and its duplicate #915218).',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'Thank you for your bug report.',0,0,0,0,0
'Did you modify /etc/pam.d/common-session or use systemd?',0,0,0,0,0
'seems a bit similar to bug #1313726',1,0,0,0,0
"Thanks for that - the advice in #1313726 solved my issue, this file may have been modified by a previous admin - I'm not sure, it didn't have an alternative version of the file to diff, and I hadn't modified it since the upgrade - but maybe I had skipped the dist that adds this line, as this particular build has gone through a number of upgrades over the years.",0,1,1,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'Same here with mako.',1,0,0,0,0
"what is the output of\ngsettings get com.ubuntu.notifications.settings.applications applications\nif its blank, then we need to figure out why that didn't get set properly\n@arthur is there a way to run the hook directly to fix it?",1,0,0,0,0
'As Pat mentioned on the comment above the list of applications displayed on the Notification pannel is stored at GSettings under schema com.ubuntu.notifications.settings.applications and key applications.',0,0,0,0,0
'This list is populated by /usr/lib/ubuntu-push-client/click-hook-wrapper installed by ubuntu-push-client pkg.',0,0,0,0,0
'In fact this is a wrapper that will call /usr/lib/ubuntu-push-client/click-hook.',0,0,0,0,0
'This should run every time you reboot the device or after installing/deleting any pkg.',0,0,0,0,0
'This list is read by ubuntu-system-settings app and will populate the model of the specific pannel.',0,0,0,0,0
'I am unable to reproduce this issue so far with krillin using rc-proposed (r435).',0,0,0,0,0
'Would probably need some more info about it to help finding out where the problem is.',0,0,0,0,0
'First thing would be to make sure the GSettings list is empty and that running the wrapper manually will not update it.',0,1,0,0,0
'To check the list value just run on device as Pat suggested:\n$ gsettings get com.ubuntu.notifications.settings.applications applications\nHere is the output of mine for example: http://pastebin.ubuntu.com/23221260/ .',0,0,0,0,0
"Mine:\n['dpkg/ciborium/0', 'dpkg/ubuntu-system-settings/0', 'com.ubuntu.telegram/telegram/2.2.30.0', 'com.ubuntu.calendar/calendar/0.5.877', 'dekko.dekkoproject/dekko/0.6.20']",0,0,0,0,0
"Hi,\nMine gives:\nphablet@ubuntu-phablet:~$ gsettings get com.ubuntu.notifications.settings.applications applications\n['dpkg/ciborium/0', 'dpkg/ubuntu-system-settings/0', 'com.ubuntu.developer.webapps.webapp-twitter/webapp-twitter/1.3.2', 'dekko.dekkoproject/dekko/0.6.20', 'com.ubuntu.telegram/telegram/2.2.30.0', 'com.ubuntu.calendar/calendar/0.5.877', 'com.ubuntu.reminders/reminders/0.5.568']\nphablet@ubuntu-phablet:~$\nBR\nWilfrid",0,0,0,0,0
'Hi,\nThank you for taking care of this bug.',0,0,0,0,0
"This phone is my daily one :-)\nI'd like to provide the log file but it does not exist\nroot@ubuntu-phablet:~# ls -l ~/.cache/upstart/application-legacy-ubuntu-system-settings-.log\nls: cannot access /home/phablet/.cache/upstart/application-legacy-ubuntu-system-settings-.log: No such file or directory\nBR\nWilfrid",0,0,0,0,0
'Hi !',0,0,0,0,0
"I think I've found someting that may help ... You gave me the idea to do this:\nI did a\ntouch /home/phablet/.cache/upstart/application-legacy-ubuntu-system-settings-.log\nThen chmod 640\nThen chown phablet:phablet\nThen I restarted the phone, went in notif panel and...",0,1,0,0,0
'Here we are!',0,0,0,0,0
'All apps are listed!',0,0,0,0,0
'Cool!',0,0,0,0,0
'You may look in the code if there is a check on the log file existence\nBR\nWilfrid',0,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'Turned out my ...settings-.log already had the proper rights and user.',0,0,0,0,0
"Still tried those settings and when I checked notify settings it wasn't empty anymore.",0,0,0,0,0
"Can't tell when they appeared, haven't checked them for a while.",0,0,0,0,0
'Maybe it was some timing race on first boot or something, marking incomplete for now\nI do not think it had to do with the log permissions but who knows',0,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'Same here with mako.',1,0,0,0,0
"what is the output of\ngsettings get com.ubuntu.notifications.settings.applications applications\nif its blank, then we need to figure out why that didn't get set properly\n@arthur is there a way to run the hook directly to fix it?",1,0,0,0,0
'As Pat mentioned on the comment above the list of applications displayed on the Notification pannel is stored at GSettings under schema com.ubuntu.notifications.settings.applications and key applications.',0,0,0,0,0
'This list is populated by /usr/lib/ubuntu-push-client/click-hook-wrapper installed by ubuntu-push-client pkg.',0,0,0,0,0
'In fact this is a wrapper that will call /usr/lib/ubuntu-push-client/click-hook.',0,0,0,0,0
'This should run every time you reboot the device or after installing/deleting any pkg.',0,0,0,0,0
'This list is read by ubuntu-system-settings app and will populate the model of the specific pannel.',0,0,0,0,0
'I am unable to reproduce this issue so far with krillin using rc-proposed (r435).',1,0,0,0,0
'Would probably need some more info about it to help finding out where the problem is.',0,0,0,0,0
'First thing would be to make sure the GSettings list is empty and that running the wrapper manually will not update it.',0,1,0,0,0
'To check the list value just run on device as Pat suggested:\n$ gsettings get com.ubuntu.notifications.settings.applications applications\nHere is the output of mine for example: http://pastebin.ubuntu.com/23221260/ .',0,0,0,0,0
"Mine:\n['dpkg/ciborium/0', 'dpkg/ubuntu-system-settings/0', 'com.ubuntu.telegram/telegram/2.2.30.0', 'com.ubuntu.calendar/calendar/0.5.877', 'dekko.dekkoproject/dekko/0.6.20']",0,0,0,0,0
"Hi,\nMine gives:\nphablet@ubuntu-phablet:~$ gsettings get com.ubuntu.notifications.settings.applications applications\n['dpkg/ciborium/0', 'dpkg/ubuntu-system-settings/0', 'com.ubuntu.developer.webapps.webapp-twitter/webapp-twitter/1.3.2', 'dekko.dekkoproject/dekko/0.6.20', 'com.ubuntu.telegram/telegram/2.2.30.0', 'com.ubuntu.calendar/calendar/0.5.877', 'com.ubuntu.reminders/reminders/0.5.568']\nphablet@ubuntu-phablet:~$\nBR\nWilfrid",0,0,0,0,0
'Hi,\nThank you for taking care of this bug.',0,0,0,0,0
"This phone is my daily one :-)\nI'd like to provide the log file but it does not exist\nroot@ubuntu-phablet:~# ls -l ~/.cache/upstart/application-legacy-ubuntu-system-settings-.log\nls: cannot access /home/phablet/.cache/upstart/application-legacy-ubuntu-system-settings-.log: No such file or directory\nBR\nWilfrid",0,0,0,0,0
'Hi !',0,0,0,0,0
"I think I've found someting that may help ... You gave me the idea to do this:\nI did a\ntouch /home/phablet/.cache/upstart/application-legacy-ubuntu-system-settings-.log\nThen chmod 640\nThen chown phablet:phablet\nThen I restarted the phone, went in notif panel and...",0,1,0,0,0
'Here we are!',0,0,0,0,0
'All apps are listed!',0,0,0,0,0
'Cool!',0,0,0,0,0
'You may look in the code if there is a check on the log file existence\nBR\nWilfrid',0,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'Turned out my ...settings-.log already had the proper rights and user.',0,0,0,0,0
"Still tried those settings and when I checked notify settings it wasn't empty anymore.",1,0,0,0,0
"Can't tell when they appeared, haven't checked them for a while.",0,0,0,0,0
'Maybe it was some timing race on first boot or something, marking incomplete for now\nI do not think it had to do with the log permissions but who knows',0,0,0,0,0
'This bug is missing log files that will aid in diagnosing the problem.',0,0,0,0,0
"From a terminal window please run:\napport-collect 1626838\nand then change the status of the bug to 'Confirmed'.",0,0,0,0,0
"If, due to the nature of the issue you have encountered, you are unable to run this command, please add a comment stating that fact and change the bug status to 'Confirmed'.",0,0,0,0,1
'This change has been made by an automated script, maintained by the Ubuntu Kernel Team.',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
'apport information',0,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'I wonder if this is https://bugzilla.gnome.org/show_bug.cgi?id=769161 or something else',1,0,0,0,0
'Could be https://bugzilla.gnome.org/show_bug.cgi?id=767588?',1,0,0,0,0
"Upstream thinks this is a GTK+ bug, hence I'm adding gtk+ to this bug.",1,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'Exact same issue with 3.20.2-1ubuntu5 on Ubuntu 16.10 amd64.',1,0,0,0,0
'Do you want an `apport-collect` from me?',0,0,0,0,0
'I am suffering from this bug for years, and it is still not fixed in Ubuntu 17.04.',1,0,0,0,0
'It is very annoying because sometimes I accidentally drag the tab and all programs in terminal get killed!',1,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'I wonder if this is https://bugzilla.gnome.org/show_bug.cgi?id=769161 or something else',1,0,0,0,0
'Could be https://bugzilla.gnome.org/show_bug.cgi?id=767588?',1,0,0,0,0
"Upstream thinks this is a GTK+ bug, hence I'm adding gtk+ to this bug.",1,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'Exact same issue with 3.20.2-1ubuntu5 on Ubuntu 16.10 amd64.',1,0,0,0,0
'Do you want an `apport-collect` from me?',0,0,0,0,0
'I am suffering from this bug for years, and it is still not fixed in Ubuntu 17.04.',1,0,0,0,0
'It is very annoying because sometimes I accidentally drag the tab and all programs in terminal get killed!',1,0,0,0,0
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
"Status changed to 'Confirmed' because the bug affects multiple users.",0,0,0,0,1
'This bug is missing log files that will aid in diagnosing the problem.',0,0,0,0,0
"While running an Ubuntu kernel (not a mainline or third-party kernel) please enter the following command in a terminal window:\napport-collect 1700834\nand then change the status of the bug to 'Confirmed'.",0,0,0,0,0
"If, due to the nature of the issue you have encountered, you are unable to run this command, please add a comment stating that fact and change the bug status to 'Confirmed'.",0,0,0,0,1
'This change has been made by an automated script, maintained by the Ubuntu Kernel Team.',0,0,0,0,0
